PolicyId,PrimeCommercialePred
90174308.100b,272.56823464471614
90112542.102a,677.5698400014865
90185374.100b,408.94190876350206
90155444.100a,248.22773146858228
90108504.101a,136.6485272397771
90180697.101a,228.41951660058965
50100069.101a,193.52269278837196
90184015.100a,558.3049409732894
90111532.101a,286.3346111851048
90105909.100a,248.09300060715557
90132439.100a,262.494453406545
90160803.100b,601.0335288734558
90128112.101b,283.55796240057043
1009305.100b,219.20365916940116
90145146.100a,486.57754130878766
1003205.100a,280.185313412604
90148453.100a,309.8571744009541
90131716.100b,906.0499999999998
90154692.100a,188.31426964981932
4.10a,735.6036372068922
90132687.100a,348.7330600107223
90152267.100b,670.0186802412826
90145498.101a,410.8144095958732
90148389.100b,368.3101546467345
90181563.100b,496.14905276013263
90157655.100a,220.71174612969335
90186047.100a,295.8010621724115
90133470.100a,507.33992515582037
90134162.104a,550.5001980884324
90191821.100a,298.6200655296068
90147786.100a,429.70772107388274
90155379.100a,399.1938853728389
90115854.101a,410.16696511622484
90185056.100a,763.3492375847437
90128711.101a,370.53224771328956
90132398.100b,301.6746320227973
90129278.101a,197.3766565526246
90128291.101a,502.1104896727883
90148140.100a,837.5682763588957
90170323.100b,206.0660267094147
90176109.100a,753.5917565231925
90185100.100a,288.17720942377974
80200127.100a,439.30278645411425
90148499.100b,800.6630811951436
90108006.101a,163.118427396002
90165663.100a,249.3535528970157
90166010.100a,362.487622703649
90154029.101b,291.65174842582064
90156517.100b,222.5186378457541
90131672.100a,346.8300278928148
90165998.100b,428.6818240994384
90149357.100b,444.2494079115622
90152192.100a,311.82222535464234
90165915.100c,559.5099257131027
90181915.100a,455.29447977742245
90148234.101b,512.9689210071858
90156938.100b,475.7197342017596
90141493.100b,239.62499243536126
90152199.101a,227.11601411705968
80200032.101b,190.19647705333603
80200724.10a,397.9233556047489
90167857.100c,405.87658015316686
1005211.100c,194.59475427651577
90188832.100a,715.1516589507804
90177867.101a,385.6960800376941
90113348.100c,554.9120934306322
90128254.101a,418.61062837870816
90134460.100c,530.8682528979824
90159213.100a,279.50953347745167
90170864.101a,579.3283609496814
90168738.100a,371.66566536083457
90153609.100b,485.73791216419403
90149409.102a,549.7279799836706
90168723.100a,181.86088657569107
90109097.101a,433.81254361060707
1002417.101c,432.8821786381882
90153766.100b,226.9280598791805
90138484.100a,649.9559602536227
90147734.100b,400.3595524910389
90158417.100b,722.4013541441637
90190672.101d,461.71069100084554
90102137.101a,199.73280704429064
90181756.100b,425.89504844391865
90187963.100c,422.8179731619569
90180955.100a,544.7643348134491
90124862.102b,316.76670126052034
90109134.100a,438.33599023921346
90147753.100c,394.31359696826416
90110650.101d,499.72721771691806
90126284.100b,316.84906172057816
90180962.100a,555.3280308207354
90126718.101d,462.1179313906899
90187824.100a,638.4720779832783
90111147.101a,161.10214720791217
90131688.100c,533.3548502187199
90167662.100a,228.50894139848083
90184932.100c,595.2837747691048
90145496.100c,298.86898121560506
90107964.10b,225.7826582072426
90145208.101a,439.9858276204663
90184069.100b,394.0836178413109
90171078.100c,305.9385715761743
30200236.10a,606.7201169890046
80100283.10b,722.1836687410496
90110423.101a,218.72214132239822
90108637.101a,394.7314178044376
10200011.102b,233.76453587894517
90117167.103a,334.79949863425503
90166009.100a,413.3762378856148
90134568.100b,305.5819067250331
90146707.100a,232.57767719271848
90145936.101a,200.75404312151133
90106404.100b,624.2316403584638
90119765.100b,327.53639531782085
90149063.101a,357.70356394445247
90151604.100b,381.81426793745516
90193799.100a,797.335668680251
90114069.101b,308.0100653156925
1011141.100b,310.9750445690119
90141566.101a,393.0579017634821
90154579.100b,365.1876935544233
80200719.10b,457.11504659566
90189055.102a,286.22934039209883
90145177.101b,505.4029228851362
90190678.101a,470.11900543176955
90146101.100a,432.4323146828763
90123577.101a,534.3281979641329
90128161.101b,256.718133374178
90110698.101a,248.80549177887897
90154038.100b,392.19809444551134
90158844.101b,176.84640158682467
90157537.100b,558.5318133481823
90112031.101b,332.36650988162035
90135372.100a,381.22176968983155
90108881.101c,390.04985089640337
90185226.100c,607.3611312360094
90167815.101a,532.5462193664831
90179389.101b,378.5787960705599
90148879.100d,249.48177373482588
90160914.100a,386.03822148515655
90166910.101b,486.7178311165673
90156293.101a,413.2215509823217
90141539.100a,166.19616430555342
90132340.102a,435.7110019299246
90149684.100b,839.0725632142827
90119188.100a,501.1408401840593
90166862.100b,574.0578118662488
90141633.101e,413.11303351109814
30100083.101a,732.724751477063
90169045.100b,440.49732403125677
1006822.100a,585.6303701601902
90130873.100b,349.92081388203513
90156549.100c,402.13457402980174
90147591.100a,278.41835816167037
90119680.103c,179.8691305994493
1000499.100b,268.6765304412874
90170573.100a,265.92112297732535
90162656.100a,427.5233368867117
90100261.10b,362.5683073010651
90150413.100b,290.98776253968776
90185154.100a,676.4920354174723
90177875.100a,273.9559922820858
90135342.100b,249.54682571267077
90117954.102a,198.26489484369262
80100208.101a,297.1279145736061
70200830.101a,147.4014962917638
80201141.101a,208.56753493826724
90146849.101a,297.8345430942357
90169788.101a,237.31823805468213
90194780.100a,506.918803232733
90157665.100a,330.37183582328106
90159936.100b,373.5658897689191
90148808.102a,203.2467753643589
90134550.100a,425.40736738477256
90104875.101a,298.4588466894869
90109714.101b,511.04285653269875
90135171.100a,350.9825607188288
40100375.102b,447.45634447029516
90144603.101a,290.46797626851304
90153468.100b,553.6014966873703
90147557.100c,566.6907198913462
90171859.100a,408.55749353012055
90154521.100a,300.3840476112291
90104726.101a,636.447549728529
90152199.101c,227.11601411705968
90124552.101a,642.6967965268981
90131395.100a,314.08024934116986
90133040.100c,497.29881027644376
90166993.100b,540.7534535113017
90154329.100a,534.8673918955477
90163218.100c,307.3787639333349
90113354.102b,477.31654164877
90155057.100a,448.5078009067543
90157724.100a,422.1693517255891
90159719.100a,527.4420420136634
1009682.100a,842.9524634616733
90172696.100a,597.3333503131489
90155205.103a,245.15378620404084
90158771.101b,527.1464365170855
90132438.100b,331.5888916959314
90125060.101b,286.42492350880633
90134924.100a,739.1685072782061
90132094.100a,688.2914459322834
90127980.101a,313.76233390757244
90180562.100b,431.1427700142385
1002393.102a,449.533789988489
90153281.100b,316.4517824680473
90131011.100a,584.929529272986
90194836.100a,420.96186591323277
90156695.100b,299.37306569672376
90145079.100a,560.3205608832789
90189055.100a,583.57020074698
90128178.101a,465.17990090236856
90140059.100a,463.5132734702546
90120167.101b,390.29419854957007
90116658.101a,296.9620752306446
90105257.101a,537.3441359826302
1000196.100c,347.5039814261584
90169242.101b,419.35999979120277
90132485.100a,456.03798293124794
90108747.100a,164.2535214677009
90150233.100b,363.1767888975177
90128752.101b,335.541978964964
90183972.100b,285.6888624993955
90185970.100a,551.2335909618988
90103998.101a,332.5422941714982
90146391.100c,514.4087387220878
90131353.101c,287.5982229564287
90118482.102b,221.58547809708492
80200726.101a,361.6388862772273
90161064.100a,295.08660016042427
90174395.100a,740.855731252452
90151639.100a,211.07809575677945
90174471.100a,338.2195832851462
90133377.100a,447.8288242934306
90182083.100a,382.1589295032282
90149409.102b,279.31577825921494
90155584.101a,153.16122817543925
90110422.101a,705.1241705699867
90155941.100b,556.6973655546429
90158020.101a,905.291152482742
90154882.100a,396.7086701235286
90152283.101b,498.64286583319426
90133570.101a,342.52676654964625
90148150.100b,266.8070060437679
90152925.100a,703.0938296735154
90172411.100b,421.06549710008227
90192022.100a,455.2454215203398
90151375.101a,273.2724789996238
90190764.100a,265.683420189179
90145607.100b,376.49542598102556
90146843.100a,512.7751480829829
90154290.101a,501.029570439386
90184097.100a,663.2757414118889
90176156.101c,371.38063780185394
90132008.100a,566.4081734257927
80201151.100a,486.5987580404531
90181462.101a,551.7289455262165
90160144.100a,729.2349490645554
90161371.101a,212.89853322799334
90172734.100a,309.2584190926746
90190757.101a,441.8968254408211
90156094.100a,339.93618439730966
90150394.101b,274.47764912716997
90152774.100b,607.7288785748857
90127139.102a,190.15013405927704
90133305.100b,373.23378009463795
90168151.100c,374.49837543002883
90132248.100d,427.18178265145866
90179654.100a,273.7401361450997
90153782.100b,234.8089252230309
90153169.100a,246.44121955953875
90125953.102a,353.20178287526886
90146085.100a,240.33870098736858
90126023.100b,289.1869687945495
90127500.101a,310.08603048150593
90138983.100d,623.8099807189967
90172549.100b,305.88577411958374
90112034.102b,507.42658429554007
90165917.101a,511.38429850332466
90134194.100a,220.5690998508872
90154831.101b,611.583680932008
90165706.100a,229.11962132199852
90132025.102a,215.7822519202705
90109490.101a,255.28403320026595
90163209.100b,507.6054841010305
90160805.103a,224.18852945738402
90156102.100b,348.5819208390306
90157368.100a,644.8412791110947
90133352.100c,265.69661326906663
90146439.100a,373.1922967108355
90107956.101a,458.2460683336616
80200407.10a,201.70064321945202
90134533.100d,274.88511764447895
90129561.101b,757.7702273296298
90145178.100a,368.5475924512983
90162887.100a,266.2838221712463
90180465.100b,324.21054454891754
90173013.100d,531.0060337633013
70203012.101a,716.1282807220772
90105788.101a,230.3866833039062
90183207.100a,291.2951682036379
90156563.101b,508.47868922526544
90180715.100a,324.3891928828759
90132938.101a,227.39910577975314
90134845.101a,445.386239414238
90145764.100d,371.86140654823265
90134051.100b,338.41409326200124
90159459.101a,484.4381855453871
90154289.100a,335.6418139797592
90154153.100c,701.6284464945466
90159695.100a,541.3527988442751
70100073.102a,333.31374776450855
90109694.101a,273.64766002648685
90151509.100b,443.37166383705414
90124662.102a,632.373505127139
90106070.101a,473.5928484861783
90155650.100a,607.9887016632034
90119459.101b,183.79252255719854
90168112.100a,239.17600518581662
1009521.101a,482.8449002037198
90160802.100a,343.98988270006015
90148763.101a,671.281057050948
90133701.100b,739.8182471884846
90157523.101a,170.94844777418797
90182398.102a,443.3402926419309
90126671.101a,372.5512189873737
90187752.100a,565.8167021969765
90117666.101a,388.775317057441
90167030.100a,418.98390207175555
90158213.100a,624.9956725795233
90172287.100d,424.10325327048145
20100099.101a,455.29114626590814
90155780.101a,267.2794209532279
90167946.101a,339.907360660196
10100157.101b,430.0129559279158
90105012.101c,506.7546783268275
90152290.100b,452.6729091038124
90140578.100b,316.24504595517004
90130927.100a,339.14565688443025
90179718.100a,807.904536764599
90146816.101b,255.7618144584613
90119164.101a,573.2323565190303
90104837.100a,709.5745793099271
90112250.101a,507.627816961821
90127268.101a,440.3625470628328
90126072.101a,182.92277049797465
90145055.100a,449.59201949381446
90165000.100a,326.59620447617993
90146432.100a,214.9716686990541
90147588.100b,380.6660406852169
90170563.100c,313.5519892120797
90156623.102a,446.0256187060099
90187923.100a,619.8154502755657
90120452.101a,184.76107985950296
90111838.100b,447.0480451349255
90160326.100a,288.46825987380885
90117646.101a,114.16320361860853
90102534.101a,538.5732038391287
80100126.101a,259.2350167282948
90149755.100a,392.58415342203295
90166654.100b,410.48234478421864
90133551.100a,406.557995991656
90154758.100a,538.7620919473145
90171803.101b,399.9511216796028
90162969.100a,450.83125721544724
90108532.10a,263.25909752779876
70202920.10a,554.2890524335488
90118452.101b,134.49993093906093
90101345.10a,431.20177053400505
90114055.101a,227.01713295648256
90120546.101a,906.0499999999998
90144700.100a,442.34380799109135
50200851.101a,530.8743144848588
90187388.100a,588.8475825301184
90158368.100a,681.3388267533114
90156356.100b,540.2224106415258
90129169.101b,406.55985362293785
90185822.100b,573.7487772500155
90129460.101a,401.84311060412654
90126859.101a,757.180652433073
90108249.100c,404.430843395202
90173813.100a,468.2420219808479
90151001.100a,418.7136667108859
90144935.100a,656.9551051146466
90147045.100b,381.92563409845326
90152865.100a,716.8183959398941
90156517.100a,186.20052859956274
90158132.101a,223.46587316327228
90186950.100c,234.38808642673473
90148232.100c,575.9040245992503
90113776.101a,393.6765646243083
90169164.100b,338.1484431811771
90134697.100a,307.81724659579584
90130955.100a,516.7360918326192
26.101b,447.2589904200078
90123582.101b,437.37873600999524
90103730.100c,769.4625200745467
90188231.100a,495.9087725077455
90124461.101b,224.6161981293925
90151542.100a,465.22970894274755
90152093.101b,278.0069004485975
90145903.100a,550.4670437848977
90149567.100a,321.09569638732245
90140617.100c,227.86932494885238
90156291.102b,150.85393687898383
90152938.100b,655.0932999353699
90149302.100a,411.27474402534233
90134822.101b,374.2843439405626
90128221.101a,363.67030101858785
90151569.100a,396.3142934145288
90172830.100a,206.8710696081573
90145073.100c,261.4122549419886
90176047.100a,642.6932881066722
216.107a,620.0829386786276
1005585.100a,296.8264169576399
90155431.100a,519.825176428741
90126694.100a,130.92697558629004
90134894.100a,561.2200565521019
90155588.100a,378.1274642726604
90111508.101a,567.6918525522127
90155365.100a,852.6572165504911
90153528.100b,303.7049376673123
90149409.102d,279.31577825921494
90169887.101c,290.7453554438664
90139777.103a,723.468922624932
90132668.101a,369.93607834021935
90124686.101c,171.79733298518485
90159806.100a,221.27240632604733
90179571.100a,320.4421767570093
90134123.100a,266.05671822258046
90111485.101c,602.1297763977053
90180727.103a,593.4583269714911
90147617.101c,478.0684866754779
90152792.100a,353.742033733882
90172217.100a,253.46887255750087
90191207.100a,796.1654800182106
90141307.101b,399.0721280040666
1002475.100c,274.14802032470175
90180574.101a,545.407077790287
90133362.100a,526.7847876289998
90145195.101a,445.81677082433373
90111584.101b,257.20931008725427
90103940.100a,230.76711336429645
90145137.100a,259.0142839450203
90154467.100a,249.1421691839099
90168360.100a,616.9105326239702
90170218.100b,540.220198137341
90111639.101c,511.5528856798964
90182278.100c,568.6538993440746
90105409.102a,239.5234517689069
90145914.100c,339.17034029628525
60100079.10a,413.6030730465003
90127900.102a,234.98771204042544
90135218.100a,196.61707883324632
90156078.100b,811.684416337862
90158642.100b,429.74004882926425
90135287.100a,343.72896777187754
90182039.100a,559.2492719733916
90116762.101a,202.7217525518734
90193961.100b,276.71044586404156
90165997.100b,354.19837695371876
90125009.101c,158.1487175368113
90160062.100a,771.5683709419384
90154401.100b,220.20485702518553
90133210.100b,459.5137676208167
90152230.100a,334.99203282321645
90145428.100b,528.2916959926268
90147371.100a,407.599700940692
90181599.100a,247.58817833273187
90151751.100a,316.548394557652
90109667.100c,218.29329285690648
90167906.100b,236.44656720603373
90110893.101a,283.68706697142187
90178924.100a,719.7574770332255
90111495.101a,361.08659479607877
90155070.100b,568.0269295864927
90153600.100b,537.723278373976
90106843.10c,299.4940512374771
90132345.100b,433.84116206177754
90111172.101a,462.5312538732225
90172348.100a,246.13406580078063
90129668.101a,306.03674693801867
90138177.100b,549.7946717712214
90127777.101a,228.12843181459803
90194736.100b,160.88904536171603
90145112.100a,175.84100352046667
90152231.100a,514.6803677016993
90107969.101a,346.89636960969204
90119461.101a,433.3648762864955
90191322.100c,216.57134266138218
90112042.100a,508.6523273898777
90168596.100b,336.5391197832104
90172283.100a,417.2407304736253
90104539.103a,701.8517270212267
90113571.101a,157.59918429423266
90128885.101a,175.58015511799934
90152771.102a,428.6605889336458
90156973.100b,437.9261267755974
60200077.10d,308.9332361837315
90170074.102a,127.78168028661791
90157609.100a,542.4249529897369
90129368.100a,353.4440565942013
90109390.101a,458.813328401104
90177924.100a,332.8378982575849
90112507.101a,292.0815263914485
90194430.101a,404.68032394320204
90119073.101b,334.5592723810916
90152489.100b,427.90055084032684
90145339.100a,320.17500127567644
90127513.101a,470.68864174162957
90117558.101b,277.5207838574467
80100008.101a,621.8932402045381
90147432.100a,455.5815739974557
90175863.100a,473.8605154476379
90179961.100a,303.0294592756684
90167778.100a,454.7649909863048
90161064.101a,108.02529515585209
90159870.100a,201.37150007441195
90129374.101a,284.85844483831954
90119959.101b,352.1028736188364
90177808.100a,648.3120494744379
70100160.100b,460.40149314985865
90179616.101c,352.0111687111696
90153365.100c,537.7600189949067
90154402.100a,153.51695846680002
90180365.100c,635.9894235207394
90163177.100a,639.369521086092
90168990.100b,322.04461724081165
90128719.101a,419.02536953982195
90148762.100a,166.60802805837696
90156092.100b,350.99266807518484
90180530.102a,307.4575889177632
90145405.100a,291.7236541885518
90145111.100a,259.6325416280239
90186768.100a,309.48059466566366
90182208.100c,367.3749554502397
90156058.101c,466.12549885446964
90166811.100a,216.02166485689887
90129754.101b,446.78144784503365
90106147.101a,629.6272095536195
90133752.100a,230.49102969589111
90131320.101b,287.92298238380806
90122248.101a,421.92318588720616
90182396.100a,848.3659067650382
90108500.101a,482.4451735723693
90165447.100b,889.1739995420749
90128272.101a,460.73653582692856
90152388.100a,366.9857217363929
90154885.100a,337.5597969469505
90108632.102b,340.81657415953464
90159584.100a,409.9633125398994
90155093.100b,342.4483814676247
90147725.101a,122.46553857974557
1001563.100b,316.8574749458712
90150980.101a,552.7967654843038
285.101a,269.0417075258998
90184263.100b,344.8813942568558
90108632.102a,373.99549526931986
90180930.100a,352.72205451790313
90155440.100a,340.808742375493
90175880.101a,152.03513819478968
90127323.101a,473.3707101398973
90144932.100b,442.69963435874837
90156695.100a,336.46502502628397
90147573.101a,295.0016585574619
80201134.100a,136.69885490359098
90154259.100a,238.86602869387522
90174169.100c,400.2283763749684
1009523.100b,350.0738286867923
90128661.100a,407.8662432176449
90154113.100b,289.5421240678906
90184961.100a,744.3594747848717
90157102.100a,241.40764212095243
90132741.100b,311.74983831361175
90175800.100a,318.6940660037492
90166075.100d,607.2886935706856
10200382.100b,191.38606582436668
90103632.10a,402.5757021651258
90103675.10a,221.92026924812373
90131487.101a,223.10462730885263
90146233.100a,393.3228885009791
90138212.100b,600.1111645107519
90148584.100a,457.4919797777757
90117160.100a,322.61042562271996
90160883.100a,556.7495270533524
90187011.100c,347.3867956078708
90166320.102a,500.00443978942064
90113963.101a,516.0052569199291
90103596.10a,513.080534287989
90147643.100a,357.7984725325001
90151002.100b,839.3125439863275
90149484.100a,529.3157384355108
90181779.100a,298.25255763430835
90125565.104b,213.75193418285406
90150188.100b,716.2592656887543
1002205.100a,515.1631513243076
60200132.10a,225.83820763096344
90145228.100b,230.29604875981497
90171388.100a,378.98078362579184
90147751.100a,294.30045665010056
90160897.100b,365.6933424882544
1003322.100b,721.1379720987727
90134326.100e,370.00740119090625
90167324.100a,218.42069344194417
90187936.100b,529.1168943396442
90148069.100b,571.5970204738326
90185506.100a,570.6075084479949
90133259.100b,349.70032702683216
90192753.100b,571.3601500520227
80200167.10a,286.37376051908825
90155025.100a,241.0112937096353
90133585.100a,342.88703832985794
90150036.100a,563.2785409603504
90182810.101a,245.65543524407624
90155201.101b,520.751033358968
90168802.101a,478.9110611872107
90155237.100a,284.83795279204185
90113644.101b,429.61273772351393
90152347.100a,583.0902301715271
90149044.100a,630.9592634086631
90181909.100a,500.7956829553526
90170218.100a,458.8045329368897
90110705.101a,180.65178396618796
90135134.102a,564.7764365739604
90120449.101a,424.99477183177635
90168874.100a,630.7893075511594
90155199.100a,554.5100831359755
90148921.100b,393.07238342175174
90104509.100a,170.0788264450178
90106293.10a,507.6042660288723
90131962.100a,281.4058580937588
90179624.100a,157.7727814699097
90169780.100b,434.76441053455574
90167961.100a,382.08658065105567
90119077.101a,281.0808346410019
90132183.100a,484.4922852847091
90119669.101b,313.33418329895807
90148500.100a,209.52359059833032
90194875.100b,274.2786294202602
90191169.101a,355.97724271385454
90119955.101b,210.22674447772354
90134863.100b,541.6734079901204
90149686.100a,174.92929675859168
90103823.101b,453.5745705017787
90180915.100a,220.57783502063108
90186170.100c,836.1574724279681
90133233.100a,340.9909627283967
90127910.101a,141.69348669658044
1001863.100a,303.04835766528
90192784.100a,465.5137260938319
90132513.100b,515.1489489932749
90172482.100a,265.3814248721525
90186886.100a,362.35253649267094
90154081.100a,218.67054474866256
90147671.100b,505.91366536715844
90112275.101a,774.2977354438732
90128999.101b,142.0241239248702
90145100.100a,511.0774725231019
90144948.101a,314.9656824230983
90108271.101a,318.03706481760486
90180824.100a,632.8492774705459
90124452.101b,198.68839691860666
1002835.101b,237.31649891450004
90108897.101a,220.19778018039855
90104070.102a,342.58357268752104
90135312.101a,132.036743073633
90179982.101a,160.1128646182321
90157564.100b,354.2786427104765
30100052.101a,312.24814108047093
90127964.102b,330.03490370938596
90161638.101d,189.53204040863332
90131329.100a,502.78411649857384
90108716.103a,670.6777276783057
90155449.102a,427.0692889324877
1002984.100a,398.58451530721595
90151913.100b,387.42785420348343
1011525.100a,355.3882069809607
90178229.100a,284.5727391410717
90112275.101c,471.07250998545754
90127854.100a,363.7627483708605
90135370.100b,462.9494162562213
90135060.102b,226.86327438829227
90170468.100a,388.3113574235573
90183930.100a,435.28205288544825
90149951.100a,519.4149520432553
90133910.100c,303.61978744957366
90121550.101a,389.2807485632889
90191792.102c,202.8055730485124
90145702.100a,293.9009529072204
30200138.100a,265.3562985491734
90163190.100a,512.0882910825266
90166876.100b,251.8038525870749
90155094.101b,373.44560898814467
90127202.101a,206.3473126925374
90169069.100a,436.7458224419092
90182248.100a,186.793260648308
90187918.100a,325.34121915070784
90110726.100a,338.9386300918367
90160844.100a,223.4942142475658
90132090.100a,400.2590343114461
90151600.100a,461.6300571552034
90184821.100b,527.9323686798003
90164482.100a,342.5678414338373
90120249.100a,483.8834220463602
90164862.100b,382.92153697533433
90105392.100c,322.154374580182
90104292.100b,536.454815313423
90187359.100b,342.34718553320755
90106244.10a,321.6610780314596
90138239.101a,530.2887331718205
90187030.100b,290.8250843988335
90132291.100a,557.0933403486342
90172108.100a,521.5773949540303
90167228.103a,377.62991669964333
90148520.101a,565.7152201389443
90104867.101e,185.88635849948517
90165999.100a,226.35460811334644
90147514.100a,675.2278024745448
80200742.101b,450.28538606732934
90160087.100a,265.3500278789509
90189842.100b,382.85060437606796
90153672.100b,559.8090564199399
90145477.102c,450.564448240649
90156702.100a,610.0419329586745
90132687.100b,401.45381979492623
90149153.101a,906.0499999999998
90190672.101b,461.71069100084554
1002158.100a,154.999480389401
90133481.101a,341.23978466244233
90190678.102a,493.97811168975244
90146315.103c,391.0648531924812
90105865.10a,768.5282565142794
90131478.100b,393.2175759809273
90180715.101a,388.2055877835102
90155560.101a,351.24404078763547
90134302.100a,224.7434314836357
90154911.100c,593.1656103017388
90161239.100b,599.2206966408382
90134660.100c,360.3028693464363
90102829.100a,167.47559473995577
90126722.102a,399.4731760986486
90134822.101a,395.34932914101734
90126495.100b,407.669315866982
90144753.101d,301.02520228714906
90165872.101a,219.78570355466184
90166128.100a,365.42259547198324
90126677.101a,497.9090832836981
90120553.101b,184.44416373591068
90181354.100a,663.6990457115191
90194850.100a,455.2637910254174
90112049.101a,227.67268519989477
90190312.100a,231.84568218252016
1001317.100b,367.10092314167474
251.10a,288.5887799890654
90157061.100b,524.8787255175037
90167880.100a,293.85254301993865
90104079.103a,287.08759958343023
90151545.100a,446.4840564693406
90162913.100b,307.427734066456
90132090.101b,594.3664852047515
90153729.100b,297.20761283249027
90118747.102a,264.98700258087456
90174217.100a,415.18980464750695
90104956.101b,360.25190198615564
90173156.100b,309.2227546122792
90146010.101a,382.9234579439584
90128954.101a,304.66066210124336
90165778.101a,563.8221639608895
90177925.100b,622.5727728366753
90139479.100b,532.2738893274624
90149263.100a,536.7622848373628
90149149.100b,764.6319921330535
90160324.100a,544.0817080144968
90152530.100d,342.13379187317327
90167926.100a,358.1464192080218
90186139.100a,571.2568447669901
90138211.100a,361.4269043545403
90131297.100a,145.5169084255709
80200757.100a,420.7160236847378
90162705.100b,301.9518199445754
90167798.100a,631.8781370556278
90157327.101a,320.60591756787375
90126570.101b,369.11732887599294
90159179.100b,313.1681356169134
90154908.100a,275.133414473066
90104151.100c,237.5727386462023
90109058.101b,403.3182767682093
90123573.101a,336.9525620265108
90154081.100b,207.61748904589302
90179426.100a,201.910441626287
90127973.100b,314.53596786414664
90138215.100c,443.3881484135605
90134191.100b,265.7978097453931
90147719.101a,368.9945033963869
90182398.102b,537.5088804426008
90182979.100c,219.15344167831174
90112630.100a,601.1468703053034
90159949.100a,215.31538187253983
90125971.100a,713.7529978782416
90126271.100c,455.23056767908025
90165973.100a,531.5905508179311
90172265.100b,473.19270180553974
90151532.100a,245.6032470827706
90192043.100a,668.1378624965809
90133054.101b,418.8495298272317
90131712.101a,396.2379845115238
90164559.100b,406.09379357489684
90156336.100b,389.5994346293513
90153414.100b,736.2315311545591
90170663.100b,627.3457266512072
90194819.100c,296.7039995550841
90156262.100b,422.63011581419516
90180071.101a,383.1716949659012
90181810.100a,638.5077335034961
90127898.100b,716.1044550372009
90134883.100b,495.05749614880796
90187195.100c,405.4100551983816
90163212.102a,311.4291599334661
1001730.100b,487.8492847273233
90149388.102a,396.5102546967228
90128704.100a,119.713507099902
90110401.102a,166.56047748597598
90158187.102b,478.51077352300143
90178848.100a,225.9697562454118
90170818.100a,208.46526284665669
90155865.100a,531.5321222022479
90189055.104a,682.1099591484364
30200147.100a,478.9335751119815
90104205.10a,273.9932729316984
90103986.101c,468.77200583753813
90104700.101c,732.8350545091002
90133849.101b,248.41441336432356
90157870.100a,736.8041955579137
90119666.100c,447.82481119429957
90194676.100b,506.4720098579465
90156058.100b,376.2830271302312
90126360.101b,533.2728705365565
90110838.100b,326.1058801046223
90155116.100a,415.5229201907812
90105063.100a,142.02864547521284
90161611.100b,457.0327198721051
90119656.101b,539.316407726873
90151848.100c,538.6454838705058
90149818.100a,882.1226211032085
90171320.100a,227.95190756750304
90187945.100a,407.58262499355936
90134673.100a,509.4546843673548
90132707.100a,381.0175319357754
90134894.101b,143.2294910489337
90116078.101a,433.6328024657439
90148502.100a,667.8298496513091
90155991.100a,297.24123272104833
90154307.101a,301.9000781503054
1000466.101c,407.8099886553721
90134542.100a,412.9620949264037
90133109.100b,730.9652717607117
90145056.100a,209.3332794059827
90154827.101a,304.7679470071793
90132613.101a,321.9019208919498
90153005.100a,616.9679302958283
90160106.100a,208.33248804801858
90188870.100b,165.01586983952163
90168100.100a,738.2706085247414
90159947.101c,553.8107249601151
90176411.100a,839.1092295435435
90152061.101a,564.2519103628349
90165195.100b,446.2721181949974
90190950.100a,303.23831399172286
90140609.100b,256.75461244661113
90141452.100a,693.6927588478918
90173939.101b,371.6425835472754
90125476.102c,160.09095370350292
90163324.100c,327.3208562456917
90176239.101b,202.7132179732118
90164647.100a,497.136837113622
90134318.100a,298.7668788764475
90139022.100a,285.6216168779106
90163176.100b,445.0689301893333
90135338.102c,359.91513947297517
90146170.100a,273.12250295500735
90160985.100c,312.02996614991355
90187784.100b,351.5075239977994
10200117.101b,327.3295229041348
90157473.100b,186.35790467511185
90167745.100f,375.932104387047
90149699.100a,340.68061049238827
90146284.100a,477.79367621778977
80200149.10a,208.97780380411712
1002876.100a,521.3755473345791
90108241.100b,263.78309022616276
80200044.10a,278.69486868467266
90148776.102c,278.3663186566185
90184876.102a,702.9910347569368
90188826.100a,421.0355318386457
90156457.100b,160.12746030392623
90109436.101a,148.91316564872415
90134666.101a,141.47226288673107
70200608.100a,509.7041519922427
90103806.103a,479.4710150179818
90167655.100a,585.3994066761467
90148904.100a,598.1982787275298
90138532.100a,634.4047055424912
90120966.102a,812.2893555364678
1000111.100a,242.51927840444046
90106280.100a,421.35238308357606
90155033.100b,365.02740790432944
90194856.100a,560.4727612357124
90128159.101b,394.64213512771875
90164472.100a,539.8745293341051
90104657.102b,195.11455694606354
90168081.100a,480.15993329955967
90108868.100a,576.5012275575241
90177853.100b,637.9521877608804
90109522.101b,194.38917438711673
90144617.100a,474.75167765107096
90128175.100b,561.3788201289459
90124883.101a,236.3989845062072
90134309.101a,214.1609948486217
90146091.100b,268.18331606115305
90156057.100b,530.1820300226765
90148563.100a,538.4276063082203
90151254.101d,327.8659387326886
90145334.101a,439.2571285754292
90185970.100b,489.3886108550503
90105787.101a,599.0401036756855
60200419.10b,284.2411559865434
90106065.102a,208.6497883537111
90170824.100a,492.36157586033335
90104110.102a,283.4474596950864
90157963.100a,775.7698650452899
90124859.101a,312.5627854515455
90159580.100a,228.92723914974317
90133453.100b,251.55847712022575
90126452.101b,443.2604980255317
90144584.100a,411.673718002823
